GAME_ID,TEAM0_TEAM_ABBREVIATION,TEAM0_PTS,TEAM0_REB,TEAM0_AST,TEAM0_FG_PCT,TEAM0_TO,TEAM0_PLUS_MINUS,TEAM0_TEAM_ORDER,TEAM1_TEAM_ABBREVIATION,TEAM1_PTS,TEAM1_REB,TEAM1_AST,TEAM1_FG_PCT,TEAM1_TO,TEAM1_PLUS_MINUS,TEAM1_TEAM_ORDER,TEAM0_WIN,TEAM1_WIN,TEAM0_GAME_DATE,TEAM1_GAME_DATE,TEAM0_ELO,TEAM1_ELO
22300016,SAC,105.0,52.0,28.0,0.418,,,0,OKC,98.0,38.0,22.0,0.448,,,1,1,0,2023-11-10,2023-11-10,1495.657196,1527.084501
22300017,MIA,111.0,42.0,26.0,0.482,,,0,CHA,105.0,45.0,21.0,0.444,,,1,1,0,2023-11-14,2023-11-14,1578.243284,1379.501433
22300018,DET,120.0,42.0,36.0,0.522,,,0,ATL,126.0,41.0,28.0,0.517,,,1,0,1,2023-11-14,2023-11-14,1324.030792,1545.504411
22300019,IND,132.0,41.0,32.0,0.516,,,0,PHI,126.0,38.0,22.0,0.5,,,1,1,0,2023-11-14,2023-11-14,1465.471241,1641.752484
22300020,BKN,124.0,44.0,22.0,0.541,,,0,ORL,104.0,37.0,23.0,0.439,,,1,1,0,2023-11-14,2023-11-14,1503.671677,1481.082583
22300021,SAS,87.0,43.0,24.0,0.387,,,0,OKC,123.0,40.0,34.0,0.517,,,1,0,1,2023-11-14,2023-11-14,1356.820988,1537.062949
22300022,DAL,110.0,45.0,25.0,0.422,,,0,NOP,131.0,42.0,33.0,0.521,,,1,0,1,2023-11-14,2023-11-14,1529.442899,1475.544765
22300023,UTA,115.0,52.0,26.0,0.463,,,0,POR,99.0,43.0,23.0,0.42,,,1,1,0,2023-11-14,2023-11-14,1420.678722,1367.505824
22300024,DEN,111.0,36.0,26.0,0.534,,,0,LAC,108.0,42.0,21.0,0.43,,,1,1,0,2023-11-14,2023-11-14,1663.123827,1495.789033
22300025,MIN,104.0,42.0,24.0,0.444,,,0,GSW,101.0,46.0,28.0,0.42,,,1,1,0,2023-11-14,2023-11-14,1579.519369,1576.493623
22300026,LAL,134.0,54.0,30.0,0.58,,,0,MEM,107.0,33.0,28.0,0.368,,,1,1,0,2023-11-14,2023-11-14,1533.329612,1480.430922
22300027,CHA,99.0,43.0,18.0,0.407,,,0,MIL,130.0,49.0,32.0,0.551,,,1,0,1,2023-11-17,2023-11-17,1374.318463,1548.257636
22300028,NYK,120.0,48.0,26.0,0.495,,,0,WAS,99.0,32.0,25.0,0.451,,,1,1,0,2023-11-17,2023-11-17,1582.150062,1409.717717
22300029,ATL,116.0,39.0,24.0,0.449,,,0,PHI,126.0,43.0,32.0,0.489,,,1,0,1,2023-11-17,2023-11-17,1543.965386,1612.694931
22300030,DET,100.0,51.0,20.0,0.429,,,0,CLE,108.0,39.0,21.0,0.512,,,1,0,1,2023-11-17,2023-11-17,1319.351363,1537.608719
22300031,TOR,105.0,41.0,29.0,0.483,,,0,BOS,108.0,44.0,29.0,0.457,,,1,0,1,2023-11-17,2023-11-17,1519.663439,1682.670675
22300032,SAS,120.0,42.0,33.0,0.467,,,0,SAC,129.0,42.0,31.0,0.541,,,1,0,1,2023-11-17,2023-11-17,1350.03745,1531.64032
22300033,CHI,97.0,34.0,19.0,0.443,,,0,ORL,103.0,46.0,24.0,0.481,,,1,0,1,2023-11-17,2023-11-17,1480.040095,1478.258921
22300034,DEN,110.0,51.0,37.0,0.49,,,0,NOP,115.0,39.0,33.0,0.523,,,1,0,1,2023-11-17,2023-11-17,1664.751407,1489.733351
22300035,PHX,131.0,36.0,35.0,0.523,,,0,UTA,128.0,39.0,27.0,0.506,,,1,1,0,2023-11-17,2023-11-17,1522.690326,1428.013197
22300036,LAL,107.0,44.0,27.0,0.494,,,0,POR,95.0,48.0,17.0,0.404,,,1,1,0,2023-11-17,2023-11-17,1523.354686,1350.313257
22300037,HOU,100.0,47.0,24.0,0.432,,,0,LAC,106.0,47.0,22.0,0.434,,,1,0,1,2023-11-17,2023-11-17,1443.165575,1494.161454
22300038,ORL,126.0,40.0,31.0,0.5,,,0,TOR,107.0,38.0,29.0,0.507,,,1,1,0,2023-11-21,2023-11-21,1504.928188,1520.550306
22300039,IND,157.0,29.0,35.0,0.606,,,0,ATL,152.0,39.0,28.0,0.6,,,1,1,0,2023-11-21,2023-11-21,1466.109891,1532.3662
22300040,PHI,119.0,44.0,19.0,0.417,,,0,CLE,122.0,56.0,33.0,0.489,,,1,0,1,2023-11-21,2023-11-21,1640.862146,1551.938464
22300041,PHX,120.0,38.0,26.0,0.566,,,0,POR,107.0,30.0,20.0,0.437,,,1,1,0,2023-11-21,2023-11-21,1533.857104,1325.520964
22300042,UTA,99.0,42.0,25.0,0.388,,,0,LAL,131.0,52.0,35.0,0.57,,,1,0,1,2023-11-21,2023-11-21,1416.846419,1533.80533
22300043,BOS,96.0,31.0,17.0,0.408,,,0,ORL,113.0,48.0,23.0,0.506,,,1,0,1,2023-11-24,2023-11-24,1681.422863,1524.02355
22300044,MEM,89.0,35.0,22.0,0.463,,,0,PHX,110.0,41.0,22.0,0.513,,,1,0,1,2023-11-24,2023-11-24,1464.124271,1542.770508
22300045,NYK,100.0,46.0,21.0,0.481,,,0,MIA,98.0,41.0,20.0,0.391,,,1,1,0,2023-11-24,2023-11-24,1591.25378,1624.475151
22300046,CHI,108.0,37.0,20.0,0.512,,,0,TOR,121.0,40.0,32.0,0.53,,,1,0,1,2023-11-24,2023-11-24,1457.19023,1514.378914
22300047,IND,136.0,40.0,24.0,0.48,,,0,DET,113.0,43.0,22.0,0.478,,,1,1,0,2023-11-24,2023-11-24,1472.729685,1309.869028
22300048,DEN,86.0,46.0,17.0,0.34,,,0,HOU,105.0,49.0,25.0,0.488,,,1,0,1,2023-11-24,2023-11-24,1637.756765,1447.502958
22300049,WAS,128.0,46.0,29.0,0.48,,,0,MIL,131.0,50.0,28.0,0.522,,,1,0,1,2023-11-24,2023-11-24,1383.622611,1576.580028
22300050,MIN,111.0,44.0,25.0,0.439,,,0,SAC,124.0,46.0,25.0,0.49,,,1,0,1,2023-11-24,2023-11-24,1598.259867,1530.537737
22300051,GSW,118.0,41.0,35.0,0.494,,,0,SAS,112.0,46.0,28.0,0.45,,,1,1,0,2023-11-24,2023-11-24,1531.116901,1311.962906
22300052,NOP,116.0,50.0,26.0,0.489,,,0,LAC,106.0,39.0,27.0,0.457,,,1,1,0,2023-11-24,2023-11-24,1521.18365,1518.769209
22300053,CHI,97.0,37.0,25.0,0.433,,,0,BOS,124.0,52.0,36.0,0.522,,,1,0,1,2023-11-28,2023-11-28,1445.865872,1667.390897
22300054,TOR,103.0,46.0,27.0,0.386,,,0,BKN,115.0,59.0,26.0,0.449,,,1,0,1,2023-11-28,2023-11-28,1516.938795,1510.148199
22300055,ATL,105.0,44.0,21.0,0.347,,,0,CLE,128.0,55.0,27.0,0.538,,,1,0,1,2023-11-28,2023-11-28,1537.397074,1525.322761
22300056,MIA,124.0,35.0,32.0,0.511,,,0,MIL,131.0,45.0,26.0,0.534,,,1,0,1,2023-11-28,2023-11-28,1605.741224,1579.483188
22300057,NYK,115.0,54.0,21.0,0.466,,,0,CHA,91.0,41.0,21.0,0.416,,,1,1,0,2023-11-28,2023-11-28,1586.408083,1362.207787
22300058,MIN,106.0,51.0,18.0,0.423,,,0,OKC,103.0,36.0,22.0,0.411,,,1,1,0,2023-11-28,2023-11-28,1593.270937,1590.757419
22300059,DAL,121.0,38.0,25.0,0.472,,,0,HOU,115.0,40.0,33.0,0.494,,,1,1,0,2023-11-28,2023-11-28,1502.135462,1468.870263
22300060,SAC,124.0,46.0,25.0,0.451,,,0,GSW,123.0,52.0,25.0,0.482,,,1,1,0,2023-11-28,2023-11-28,1551.035469,1532.809446
22300061,LAL,107.0,44.0,23.0,0.456,,,0,DEN,119.0,42.0,29.0,0.527,,,1,0,1,2023-10-24,2023-10-24,1569.896416,1640.173896
22300062,GSW,104.0,49.0,19.0,0.356,,,0,PHX,108.0,60.0,23.0,0.442,,,1,0,1,2023-10-24,2023-10-24,1569.275923,1544.111459
22300063,CHA,116.0,51.0,34.0,0.5,,,0,ATL,110.0,42.0,24.0,0.419,,,1,1,0,2023-10-25,2023-10-25,1416.291017,1524.6111
22300064,WAS,120.0,45.0,28.0,0.458,,,0,IND,143.0,51.0,38.0,0.523,,,1,0,1,2023-10-25,2023-10-25,1453.522453,1426.059532
22300065,NYK,104.0,47.0,24.0,0.371,,,0,BOS,108.0,46.0,18.0,0.481,,,1,0,1,2023-10-25,2023-10-25,1572.619394,1623.942943
22300066,ORL,116.0,57.0,19.0,0.483,,,0,HOU,86.0,31.0,19.0,0.405,,,1,1,0,2023-10-25,2023-10-25,1462.603429,1372.537474
22300067,CLE,114.0,38.0,25.0,0.468,,,0,BKN,113.0,50.0,30.0,0.5,,,1,1,0,2023-10-25,2023-10-25,1553.718917,1494.73696
22300068,MIA,103.0,48.0,22.0,0.402,,,0,DET,102.0,56.0,28.0,0.446,,,1,1,0,2023-10-25,2023-10-25,1580.063422,1329.565168
22300069,MIN,94.0,62.0,20.0,0.34,,,0,TOR,97.0,47.0,27.0,0.4,,,1,0,1,2023-10-25,2023-10-25,1516.113883,1546.368677
22300070,CHI,104.0,42.0,26.0,0.415,,,0,OKC,124.0,43.0,30.0,0.549,,,1,0,1,2023-10-25,2023-10-25,1533.664629,1513.872466
22300071,NOP,111.0,52.0,22.0,0.471,,,0,MEM,104.0,37.0,23.0,0.418,,,1,1,0,2023-10-25,2023-10-25,1523.612122,1552.461607
22300072,SAC,130.0,45.0,29.0,0.461,,,0,UTA,114.0,54.0,22.0,0.451,,,1,1,0,2023-10-25,2023-10-25,1529.065537,1437.067855
22300073,DAL,126.0,48.0,24.0,0.475,,,0,SAS,119.0,45.0,33.0,0.517,,,1,1,0,2023-10-25,2023-10-25,1457.972953,1373.548586
22300074,POR,111.0,40.0,20.0,0.473,,,0,LAC,123.0,45.0,36.0,0.522,,,1,0,1,2023-10-25,2023-10-25,1358.92594,1518.963983
22300075,PHI,117.0,39.0,25.0,0.513,,,0,MIL,118.0,43.0,20.0,0.506,,,1,0,1,2023-10-26,2023-10-26,1606.322033,1547.271838
22300076,PHX,95.0,49.0,16.0,0.42,,,0,LAL,100.0,42.0,24.0,0.429,,,1,0,1,2023-10-26,2023-10-26,1553.567324,1564.307763
22300077,DET,111.0,53.0,28.0,0.455,,,0,CHA,99.0,41.0,20.0,0.375,,,1,1,0,2023-10-27,2023-10-27,1328.824187,1424.261941
22300078,DEN,108.0,40.0,27.0,0.466,,,0,MEM,104.0,48.0,22.0,0.435,,,1,1,0,2023-10-27,2023-10-27,1645.762549,1539.754649
22300079,ATL,120.0,44.0,28.0,0.483,,,0,NYK,126.0,45.0,30.0,0.478,,,1,0,1,2023-10-27,2023-10-27,1516.640175,1565.122794
22300080,BOS,119.0,55.0,20.0,0.474,,,0,MIA,111.0,45.0,24.0,0.427,,,1,1,0,2023-10-27,2023-10-27,1631.439542,1580.804403
22300081,OKC,108.0,47.0,22.0,0.46,,,0,CLE,105.0,48.0,20.0,0.413,,,1,1,0,2023-10-27,2023-10-27,1537.998964,1558.389057
22300082,CHI,104.0,52.0,18.0,0.374,,,0,TOR,103.0,53.0,25.0,0.464,,,1,1,0,2023-10-27,2023-10-27,1509.53813,1549.617759
22300083,SAS,126.0,43.0,32.0,0.489,,,0,HOU,122.0,43.0,30.0,0.52,,,1,1,0,2023-10-27,2023-10-27,1364.648022,1363.015786
22300084,BKN,120.0,47.0,30.0,0.489,,,0,DAL,125.0,40.0,20.0,0.484,,,1,0,1,2023-10-27,2023-10-27,1490.06682,1466.873517
22300085,LAC,118.0,36.0,17.0,0.532,,,0,UTA,120.0,45.0,27.0,0.438,,,1,0,1,2023-10-27,2023-10-27,1522.487287,1422.592856
22300086,ORL,102.0,45.0,22.0,0.456,,,0,POR,97.0,47.0,15.0,0.398,,,1,1,0,2023-10-27,2023-10-27,1472.125118,1355.402636
22300087,SAC,114.0,41.0,24.0,0.436,,,0,GSW,122.0,39.0,32.0,0.552,,,1,0,1,2023-10-27,2023-10-27,1543.540536,1559.820057
22300088,DET,118.0,53.0,29.0,0.523,,,0,CHI,102.0,33.0,16.0,0.419,,,1,1,0,2023-10-28,2023-10-28,1349.648984,1512.736468
22300089,WAS,113.0,45.0,24.0,0.43,,,0,MEM,106.0,45.0,27.0,0.429,,,1,1,0,2023-10-28,2023-10-28,1439.959599,1533.56936
22300090,NYK,87.0,59.0,19.0,0.367,,,0,NOP,96.0,43.0,20.0,0.46,,,1,0,1,2023-10-28,2023-10-28,1574.375117,1536.319079
22300091,IND,125.0,48.0,36.0,0.49,,,0,CLE,113.0,51.0,29.0,0.434,,,1,1,0,2023-10-28,2023-10-28,1439.622386,1550.140808
22300092,TOR,107.0,41.0,28.0,0.437,,,0,PHI,114.0,42.0,25.0,0.5,,,1,0,1,2023-10-28,2023-10-28,1546.419421,1602.86749
22300093,MIN,106.0,47.0,30.0,0.512,,,0,MIA,90.0,42.0,24.0,0.402,,,1,1,0,2023-10-28,2023-10-28,1512.864801,1576.009901
22300094,PHX,126.0,39.0,31.0,0.529,,,0,UTA,104.0,45.0,26.0,0.44,,,1,1,0,2023-10-28,2023-10-28,1549.096136,1427.422844
22300095,OKC,95.0,29.0,22.0,0.411,,,0,DEN,128.0,48.0,34.0,0.602,,,1,0,1,2023-10-29,2023-10-29,1546.247213,1651.947838
22300096,HOU,95.0,42.0,22.0,0.378,,,0,GSW,106.0,49.0,27.0,0.432,,,1,0,1,2023-10-29,2023-10-29,1358.83068,1571.851628
22300097,ATL,127.0,46.0,32.0,0.505,,,0,MIL,110.0,39.0,22.0,0.453,,,1,1,0,2023-10-29,2023-10-29,1507.387852,1550.72638
22300098,POR,98.0,42.0,19.0,0.383,,,0,PHI,126.0,51.0,28.0,0.488,,,1,0,1,2023-10-29,2023-10-29,1348.792152,1612.670893
22300099,SAS,83.0,37.0,21.0,0.375,,,0,LAC,123.0,48.0,23.0,0.516,,,1,0,1,2023-10-29,2023-10-29,1368.833128,1517.657299
22300100,SAC,132.0,47.0,30.0,0.471,,,0,LAL,127.0,53.0,27.0,0.439,,,1,1,0,2023-10-29,2023-10-29,1531.508965,1568.778952
22300101,CHA,121.0,39.0,33.0,0.49,,,0,BKN,133.0,46.0,25.0,0.563,,,1,0,1,2023-10-30,2023-10-30,1403.437144,1484.879084
22300102,CHI,112.0,44.0,19.0,0.46,,,0,IND,105.0,47.0,26.0,0.409,,,1,1,0,2023-10-30,2023-10-30,1495.271346,1461.188795
22300103,WAS,107.0,40.0,26.0,0.448,,,0,BOS,126.0,51.0,31.0,0.5,,,1,0,1,2023-10-30,2023-10-30,1448.175647,1636.234044
22300104,ATL,127.0,36.0,28.0,0.558,,,0,MIN,113.0,38.0,24.0,0.489,,,1,1,0,2023-10-30,2023-10-30,1530.395613,1525.077582
22300105,TOR,91.0,47.0,19.0,0.404,,,0,POR,99.0,51.0,20.0,0.447,,,1,0,1,2023-10-30,2023-10-30,1536.616019,1345.260507
22300106,DAL,125.0,48.0,24.0,0.5,,,0,MEM,110.0,44.0,22.0,0.457,,,1,1,0,2023-10-30,2023-10-30,1472.061253,1525.353313
22300107,MIL,122.0,43.0,24.0,0.506,,,0,MIA,114.0,40.0,27.0,0.477,,,1,1,0,2023-10-30,2023-10-30,1527.718619,1563.79712
22300108,GSW,130.0,64.0,28.0,0.52,,,0,NOP,102.0,39.0,23.0,0.409,,,1,1,0,2023-10-30,2023-10-30,1578.776122,1543.957126
22300109,DET,112.0,41.0,31.0,0.429,,,0,OKC,124.0,44.0,21.0,0.53,,,1,0,1,2023-10-30,2023-10-30,1367.114106,1523.29522
22300110,UTA,102.0,51.0,30.0,0.429,,,0,DEN,110.0,43.0,32.0,0.56,,,1,0,1,2023-10-30,2023-10-30,1420.931731,1674.899831
22300111,LAL,106.0,40.0,28.0,0.532,,,0,ORL,103.0,44.0,28.0,0.4,,,1,1,0,2023-10-30,2023-10-30,1563.274777,1478.735603
22300112,CLE,91.0,46.0,19.0,0.391,,,0,NYK,109.0,48.0,18.0,0.442,,,1,0,1,2023-10-31,2023-10-31,1528.5744,1566.737071
22300113,PHX,114.0,43.0,29.0,0.506,,,0,SAS,115.0,37.0,25.0,0.467,,,1,0,1,2023-10-31,2023-10-31,1555.587249,1360.146335
22300114,ORL,102.0,40.0,23.0,0.469,,,0,LAC,118.0,44.0,29.0,0.494,,,1,0,1,2023-10-31,2023-10-31,1476.232934,1526.344091
22300115,POR,110.0,44.0,23.0,0.469,,,0,DET,101.0,38.0,24.0,0.444,,,1,1,0,2023-11-01,2023-11-01,1365.209496,1363.517246
22300116,MIL,111.0,29.0,19.0,0.461,,,0,TOR,130.0,50.0,35.0,0.56,,,1,0,1,2023-11-01,2023-11-01,1534.784763,1516.66703
22300117,ATL,130.0,57.0,26.0,0.5,,,0,WAS,121.0,35.0,32.0,0.505,,,1,1,0,2023-11-01,2023-11-01,1538.768289,1437.072744
22300118,BOS,155.0,57.0,27.0,0.568,,,0,IND,104.0,31.0,26.0,0.455,,,1,1,0,2023-11-01,2023-11-01,1647.336947,1450.642652
22300119,BKN,109.0,47.0,27.0,0.451,,,0,MIA,105.0,46.0,22.0,0.429,,,1,1,0,2023-11-01,2023-11-01,1497.320967,1556.730975
22300120,NYK,89.0,50.0,18.0,0.348,,,0,CLE,95.0,46.0,22.0,0.432,,,1,0,1,2023-11-01,2023-11-01,1585.582335,1509.729135
22300121,OKC,106.0,49.0,23.0,0.432,,,0,NOP,110.0,58.0,23.0,0.392,,,1,0,1,2023-11-01,2023-11-01,1526.89208,1517.945707
22300122,HOU,128.0,38.0,35.0,0.524,,,0,CHA,119.0,44.0,21.0,0.5,,,1,1,0,2023-11-01,2023-11-01,1351.906186,1390.99526
22300123,MIN,110.0,47.0,20.0,0.458,,,0,DEN,89.0,43.0,23.0,0.396,,,1,1,0,2023-11-01,2023-11-01,1516.704906,1676.531633
22300124,CHI,105.0,43.0,19.0,0.472,,,0,DAL,114.0,45.0,23.0,0.457,,,1,0,1,2023-11-01,2023-11-01,1505.817488,1493.769453
22300125,UTA,133.0,50.0,35.0,0.54,,,0,MEM,109.0,42.0,25.0,0.365,,,1,1,0,2023-11-01,2023-11-01,1419.299928,1503.645112
22300126,GSW,102.0,36.0,32.0,0.481,,,0,SAC,101.0,48.0,24.0,0.409,,,1,1,0,2023-11-01,2023-11-01,1604.787542,1537.013139
22300127,LAL,130.0,51.0,28.0,0.511,,,0,LAC,125.0,46.0,22.0,0.475,,,1,1,0,2023-11-01,2023-11-01,1565.777446,1533.786555
22300128,TOR,99.0,41.0,30.0,0.481,,,0,PHI,114.0,46.0,21.0,0.457,,,1,0,1,2023-11-02,2023-11-02,1528.069979,1616.202538
22300129,NOP,125.0,36.0,27.0,0.488,,,0,DET,116.0,48.0,30.0,0.436,,,1,1,0,2023-11-02,2023-11-02,1526.977905,1350.040536
22300130,UTA,113.0,48.0,27.0,0.461,,,0,ORL,115.0,43.0,27.0,0.459,,,1,0,1,2023-11-02,2023-11-02,1436.863598,1468.79047
22300131,PHX,121.0,34.0,26.0,0.538,,,0,SAS,132.0,41.0,37.0,0.52,,,1,0,1,2023-11-02,2023-11-02,1546.635623,1369.097962
22300132,PHX,100.0,42.0,22.0,0.36,,,0,PHI,112.0,51.0,24.0,0.478,,,1,0,1,2023-11-04,2023-11-04,1523.092253,1622.122518
22300133,IND,124.0,36.0,31.0,0.484,,,0,CHA,125.0,41.0,23.0,0.534,,,1,0,1,2023-11-04,2023-11-04,1449.138056,1383.324442
22300134,LAL,101.0,40.0,17.0,0.44,,,0,ORL,120.0,51.0,29.0,0.455,,,1,0,1,2023-11-04,2023-11-04,1569.834524,1474.889242
22300135,NOP,105.0,35.0,24.0,0.476,,,0,ATL,123.0,52.0,28.0,0.484,,,1,0,1,2023-11-04,2023-11-04,1529.667992,1542.76583
22300136,BKN,114.0,42.0,22.0,0.43,,,0,BOS,124.0,50.0,22.0,0.478,,,1,0,1,2023-11-04,2023-11-04,1514.232005,1655.378017
22300137,HOU,107.0,53.0,28.0,0.46,,,0,SAC,89.0,43.0,20.0,0.381,,,1,1,0,2023-11-04,2023-11-04,1359.577003,1535.048017
22300138,UTA,95.0,39.0,20.0,0.385,,,0,MIN,123.0,43.0,25.0,0.556,,,1,0,1,2023-11-04,2023-11-04,1430.764826,1537.539443
22300139,DEN,123.0,49.0,31.0,0.519,,,0,CHI,101.0,37.0,28.0,0.453,,,1,1,0,2023-11-04,2023-11-04,1659.120761,1492.426045
22300140,DET,106.0,33.0,25.0,0.494,,,0,PHX,120.0,43.0,29.0,0.5,,,1,0,1,2023-11-05,2023-11-05,1347.350449,1518.248479
22300141,TOR,123.0,47.0,29.0,0.454,,,0,SAS,116.0,46.0,30.0,0.5,,,1,1,0,2023-11-05,2023-11-05,1522.149999,1392.641331
22300142,CLE,115.0,54.0,26.0,0.494,,,0,GSW,104.0,44.0,26.0,0.362,,,1,1,0,2023-11-05,2023-11-05,1516.393168,1611.78365
22300143,DAL,124.0,47.0,31.0,0.473,,,0,CHA,118.0,43.0,30.0,0.495,,,1,1,0,2023-11-05,2023-11-05,1497.185597,1390.053768
22300144,MEM,112.0,49.0,27.0,0.506,,,0,POR,100.0,47.0,23.0,0.389,,,1,1,0,2023-11-05,2023-11-05,1481.117378,1383.65027
22300145,GSW,120.0,44.0,26.0,0.474,,,0,DET,109.0,39.0,23.0,0.475,,,1,1,0,2023-11-06,2023-11-06,1600.958287,1337.62889
22300146,SAS,111.0,36.0,26.0,0.426,,,0,IND,152.0,49.0,38.0,0.579,,,1,0,1,2023-11-06,2023-11-06,1385.118953,1442.40873
22300147,DAL,117.0,31.0,21.0,0.5,,,0,ORL,102.0,38.0,27.0,0.471,,,1,1,0,2023-11-06,2023-11-06,1500.274687,1490.404531
22300148,PHI,146.0,45.0,37.0,0.56,,,0,WAS,128.0,38.0,31.0,0.51,,,1,1,0,2023-11-06,2023-11-06,1626.966292,1429.81885
22300149,BKN,125.0,46.0,22.0,0.485,,,0,MIL,129.0,48.0,26.0,0.479,,,1,0,1,2023-11-06,2023-11-06,1505.369487,1529.157868
22300150,MIA,108.0,44.0,30.0,0.466,,,0,LAL,107.0,38.0,28.0,0.543,,,1,1,0,2023-11-06,2023-11-06,1549.627927,1554.319235
22300151,NYK,111.0,48.0,28.0,0.466,,,0,LAC,97.0,31.0,21.0,0.493,,,1,1,0,2023-11-06,2023-11-06,1566.605775,1529.729477
22300152,CHI,130.0,36.0,26.0,0.516,,,0,UTA,113.0,52.0,32.0,0.477,,,1,1,0,2023-11-06,2023-11-06,1487.310717,1422.441109
22300153,SAC,97.0,34.0,22.0,0.444,,,0,HOU,122.0,39.0,28.0,0.573,,,1,0,1,2023-11-06,2023-11-06,1515.372212,1379.252809
22300154,BOS,109.0,45.0,20.0,0.391,,,0,MIN,114.0,45.0,26.0,0.518,,,1,0,1,2023-11-06,2023-11-06,1664.240535,1545.863161
22300155,ATL,117.0,59.0,27.0,0.373,,,0,OKC,126.0,49.0,27.0,0.479,,,1,0,1,2023-11-06,2023-11-06,1563.145153,1512.828895
22300156,NOP,116.0,38.0,24.0,0.5,,,0,DEN,134.0,45.0,37.0,0.537,,,1,0,1,2023-11-06,2023-11-06,1509.28867,1664.236088
22300157,CHA,116.0,47.0,17.0,0.519,,,0,WAS,132.0,40.0,26.0,0.485,,,1,0,1,2023-11-08,2023-11-08,1386.964678,1426.05105
22300158,IND,134.0,46.0,26.0,0.515,,,0,UTA,118.0,47.0,26.0,0.469,,,1,1,0,2023-11-08,2023-11-08,1456.487099,1415.218339
22300159,PHI,106.0,56.0,20.0,0.442,,,0,BOS,103.0,43.0,28.0,0.396,,,1,1,0,2023-11-08,2023-11-08,1630.734092,1656.720713
22300160,BKN,100.0,49.0,22.0,0.402,,,0,LAC,93.0,51.0,22.0,0.396,,,1,1,0,2023-11-08,2023-11-08,1497.180385,1522.48162
22300161,NYK,126.0,47.0,28.0,0.46,,,0,SAS,105.0,46.0,31.0,0.489,,,1,1,0,2023-11-08,2023-11-08,1573.853632,1371.040584
22300162,PHX,116.0,54.0,32.0,0.422,,,0,CHI,115.0,39.0,30.0,0.438,,,1,1,0,2023-11-08,2023-11-08,1527.970038,1494.533487
22300163,LAL,94.0,34.0,20.0,0.424,,,0,HOU,128.0,57.0,26.0,0.548,,,1,0,1,2023-11-08,2023-11-08,1551.568814,1401.040229
22300164,MEM,102.0,38.0,20.0,0.389,,,0,MIA,108.0,44.0,22.0,0.455,,,1,0,1,2023-11-08,2023-11-08,1492.862222,1552.378348
